Date,Gold,Silver,Platinum,Palladium
2002-03-19,293.1,4.508,518.0,379.0
2002-03-20,291.85,4.515,512.0,377.0
2002-03-21,292.75,4.513,511.0,378.0
2002-03-22,294.25,4.505,510.0,378.0
2002-03-25,297.7,4.535,515.0,389.0
2002-03-26,296.1,4.563,512.0,393.0
2002-03-27,299.0,4.642,511.0,385.0
2002-03-28,301.4,4.675,516.0,386.0
2002-04-02,304.0,4.665,533.0,389.0
2002-04-03,303.75,4.7,533.5,379.0
2002-04-04,301.7,4.613,525.0,366.0
2002-04-05,301.0,4.615,532.0,366.0
2002-04-08,300.45,4.558,528.0,362.0
2002-04-09,298.7,4.565,528.0,365.0
2002-04-10,298.0,4.555,526.0,368.0
2002-04-11,301.3,4.615,533.0,372.0
2002-04-12,300.35,4.565,534.0,372.0
2002-04-15,300.1,4.58,539.0,372.0
2002-04-16,297.75,4.46,536.0,368.0
2002-04-17,300.85,4.445,541.0,369.0
2002-04-18,304.25,4.46,559.0,376.0
2002-04-19,301.8,4.503,556.0,372.0
2002-04-22,303.7,4.54,552.0,370.0
2002-04-23,302.7,4.525,549.0,368.0
2002-04-24,304.2,4.583,555.0,370.0
2002-04-25,307.25,4.59,556.0,368.0
2002-04-26,306.6,4.62,551.0,365.0
2002-04-29,309.7,4.635,544.0,363.0
2002-04-30,308.2,4.6,536.0,360.0
2002-05-01,308.35,4.54,520.0,352.0
2002-05-02,307.6,4.52,519.5,349.0
2002-05-03,310.45,4.565,521.0,352.0
2002-05-07,312.0,4.62,522.0,356.0
2002-05-08,310.5,4.62,531.0,357.0
2002-05-09,308.85,4.56,524.0,353.0
2002-05-10,311.15,4.623,522.0,352.0
2002-05-13,310.75,4.69,530.0,354.0
2002-05-14,308.4,4.615,534.0,355.0
2002-05-15,308.3,4.6,537.0,357.0
2002-05-16,310.1,4.635,538.0,368.0
2002-05-17,310.6,4.64,538.0,368.0
2002-05-20,311.5,4.66,543.0,377.0
2002-05-21,315.2,4.785,541.0,372.0
2002-05-22,317.1,4.82,540.0,357.0
2002-05-23,317.15,4.775,537.0,354.0
2002-05-24,320.95,4.855,539.0,352.0
2002-05-27,320.05,4.77,538.0,350.0
2002-05-28,320.2,4.82,542.0,353.0
2002-05-29,327.05,4.91,546.0,355.0
2002-05-30,326.0,4.905,547.0,351.0
2002-05-31,326.6,5.045,548.0,348.0
2002-06-05,322.0,5.05,546.0,348.0
2002-06-06,324.1,4.935,552.0,351.0
2002-06-07,326.4,5.008,564.0,352.0
2002-06-10,322.5,4.94,555.0,346.0
2002-06-11,316.8,4.89,554.0,343.0
2002-06-12,319.75,4.88,556.0,340.0
2002-06-13,318.75,4.865,554.0,335.0
2002-06-14,322.1,4.89,557.0,336.0
2002-06-17,317.8,4.82,556.0,336.0
2002-06-18,318.35,4.845,561.0,335.0
2002-06-19,320.65,4.895,564.0,337.0
2002-06-20,322.35,4.86,565.0,332.0
2002-06-21,322.7,4.88,563.0,330.0
2002-06-24,326.4,4.905,560.0,325.0
2002-06-25,321.7,4.85,560.0,324.0
2002-06-26,321.55,4.88,547.0,318.0
2002-06-27,318.8,4.82,539.0,318.0
2002-06-28,318.5,4.87,545.0,321.0
2002-07-01,312.1,4.8,532.0,316.0
2002-07-02,314.45,4.865,530.0,319.0
2002-07-03,310.85,4.915,528.0,322.0
2002-07-04,310.6,4.91,523.5,320.0
2002-07-05,311.3,4.91,520.0,321.0
2002-07-08,311.7,4.94,524.0,323.0
2002-07-09,313.8,4.965,523.0,324.0
2002-07-10,314.8,5.043,524.0,324.0
2002-07-11,314.15,5.02,526.0,323.0
2002-07-12,316.7,5.06,529.0,322.0
2002-07-15,319.0,5.045,532.0,320.0
2002-07-16,318.25,5.098,530.0,323.0
2002-07-17,316.15,5.0,525.0,323.0
2002-07-18,317.65,4.995,525.0,323.0
2002-07-19,322.9,5.01,529.0,324.0
2002-07-22,322.9,5.05,525.0,322.0
2002-07-23,319.7,4.988,521.0,318.0
2002-07-24,311.25,4.86,520.0,324.0
2002-07-25,309.45,4.86,523.0,327.0
2002-07-26,304.95,4.825,530.0,330.0
2002-07-29,303.0,4.65,526.0,332.0
2002-07-30,305.4,4.66,528.0,321.0
2002-07-31,304.65,4.66,529.0,322.0
2002-08-01,302.25,4.54,523.5,318.0
2002-08-02,305.05,4.625,525.0,318.0
2002-08-05,309.5,4.62,525.0,320.0
2002-08-06,305.75,4.605,527.0,320.0
2002-08-07,312.2,4.64,530.0,320.0
2002-08-08,312.15,4.68,540.0,322.0
2002-08-09,312.95,4.63,543.0,322.0
2002-08-12,316.7,4.705,552.0,322.0
2002-08-13,313.8,4.6,550.0,322.0
2002-08-14,315.65,4.63,558.0,323.0
2002-08-15,312.65,4.485,556.0,320.0
2002-08-16,314.2,4.505,553.0,319.0
2002-08-19,310.1,4.498,553.0,320.0
2002-08-20,308.0,4.435,545.0,322.0
2002-08-21,306.55,4.44,543.0,320.0
2002-08-22,305.4,4.42,542.0,320.0
2002-08-23,305.95,4.44,541.0,321.0
2002-08-27,310.5,4.44,555.0,342.0
2002-08-28,311.1,4.5,574.0,365.0
2002-08-29,312.1,4.495,560.0,338.0
2002-08-30,312.8,4.565,564.0,330.0
2002-09-02,312.0,4.47,563.0,325.0
2002-09-03,313.5,4.485,554.0,321.0
2002-09-04,313.0,4.465,542.0,323.0
2002-09-05,317.55,4.505,543.0,325.0
2002-09-06,319.25,4.53,545.0,331.0
2002-09-09,322.5,4.535,549.0,334.0
2002-09-10,319.1,4.54,549.0,330.0
2002-09-11,315.5,4.53,551.5,330.0
2002-09-12,318.85,4.548,552.0,330.0
2002-09-13,318.8,4.59,553.0,336.0
2002-09-16,315.35,4.545,554.0,336.0
2002-09-17,315.9,4.55,550.0,335.0
2002-09-18,318.7,4.58,556.0,334.0
2002-09-19,322.25,4.648,568.0,333.0
2002-09-20,322.3,4.62,565.5,333.0
2002-09-23,322.5,4.638,567.0,328.0
2002-09-24,326.3,4.625,574.0,328.0
2002-09-25,325.15,4.62,563.0,324.0
2002-09-26,319.6,4.555,562.0,320.0
2002-09-27,320.05,4.51,560.0,316.0
2002-09-30,323.7,4.533,563.0,318.0
2002-10-01,321.75,4.523,567.0,318.0
2002-10-02,322.2,4.485,567.0,321.0
2002-10-03,322.1,4.488,558.0,319.0
2002-10-04,320.3,4.475,557.0,314.0
2002-10-07,321.75,4.485,558.0,312.0
2002-10-08,319.0,4.44,563.0,315.0
2002-10-09,319.35,4.355,581.0,320.0
2002-10-10,318.95,4.345,580.0,322.0
2002-10-11,316.85,4.295,592.0,320.0
2002-10-14,317.75,4.333,589.0,320.0
2002-10-15,316.2,4.305,585.0,319.0
2002-10-16,314.05,4.315,592.0,320.0
2002-10-17,310.75,4.355,590.0,319.0
2002-10-18,312.75,4.34,592.0,319.0
2002-10-21,312.6,4.375,587.0,321.0
2002-10-22,312.55,4.378,581.0,320.0
2002-10-23,312.1,4.41,582.0,316.0
2002-10-24,311.75,4.39,582.0,308.0
2002-10-25,313.0,4.375,589.0,311.0
2002-10-28,314.45,4.42,590.0,311.0
2002-10-29,317.15,4.43,593.0,314.0
2002-10-30,316.55,4.478,589.5,312.0
2002-10-31,316.9,4.475,579.0,311.0
2002-11-01,319.85,4.545,578.0,309.0
2002-11-04,317.55,4.45,580.0,311.0
2002-11-05,318.5,4.5,584.0,314.0
2002-11-06,317.3,4.47,586.0,311.0
2002-11-07,319.25,4.503,586.0,308.0
2002-11-08,321.7,4.588,588.0,300.0
2002-11-11,320.7,4.53,577.0,288.0
2002-11-12,321.75,4.565,580.0,286.0
2002-11-13,324.0,4.573,591.0,284.0
2002-11-14,318.6,4.555,590.0,288.0
2002-11-15,319.1,4.55,600.0,292.0
2002-11-18,318.75,4.54,599.0,282.0
2002-11-19,319.7,4.55,595.0,275.0
2002-11-20,318.85,4.545,592.0,275.0
2002-11-21,317.65,4.535,593.0,277.0
2002-11-22,317.7,4.46,592.0,275.0
2002-11-25,317.45,4.5,588.0,262.0
2002-11-26,317.5,4.47,587.0,266.0
2002-11-27,317.85,4.44,585.0,265.0
2002-11-28,317.6,4.43,584.0,263.0
2002-11-29,319.05,4.43,592.0,262.0
2002-12-02,316.45,4.43,592.0,262.0
2002-12-03,319.7,4.443,591.0,262.0
2002-12-04,322.1,4.57,592.0,255.0
2002-12-05,322.45,4.615,594.0,248.0
2002-12-06,325.75,4.653,596.0,248.0
2002-12-09,325.1,4.625,600.0,248.0
2002-12-10,323.1,4.58,599.0,247.0
2002-12-11,324.25,4.625,594.0,243.0
2002-12-12,326.4,4.65,594.0,243.0
2002-12-13,332.2,4.743,602.0,239.0
2002-12-16,333.0,4.7,604.0,233.0
2002-12-17,339.0,4.725,607.0,236.0
2002-12-18,338.0,4.62,598.0,243.0
2002-12-19,345.0,4.72,598.0,240.0
2002-12-20,341.6,4.665,588.0,226.0
2002-12-23,343.95,4.625,591.0,222.0
2002-12-24,0.0,4.615,0.0,0.0
2002-12-27,349.3,4.67,592.75,236.0
2002-12-30,347.2,4.72,598.0,236.0
2002-12-31,0.0,4.665,0.0,0.0
2003-01-02,343.8,4.74,608.0,237.0
2003-01-03,344.5,4.785,603.0,236.0
2003-01-06,351.75,4.91,607.0,240.0
2003-01-07,349.0,4.84,608.5,240.0
2003-01-08,349.75,4.775,607.0,250.0
2003-01-09,352.4,4.833,620.5,258.0
2003-01-10,353.0,4.84,620.0,267.0
2003-01-13,352.55,4.82,618.5,262.0
2003-01-14,353.1,4.81,620.5,247.0
2003-01-15,351.0,4.733,616.0,246.0
2003-01-16,352.3,4.77,619.0,246.0
2003-01-17,357.0,4.813,627.0,259.0
2003-01-20,355.85,4.785,633.0,260.0
2003-01-21,353.8,4.76,630.0,264.0
2003-01-22,358.5,4.825,644.0,269.0
2003-01-23,364.7,4.85,652.0,264.0
2003-01-24,366.0,4.78,643.0,265.0
2003-01-27,368.5,4.905,644.0,264.0
2003-01-28,368.4,4.8,643.0,263.0
2003-01-29,369.9,4.85,654.0,263.0
2003-01-30,367.6,4.785,668.0,261.0
2003-01-31,367.5,4.873,667.0,256.0
2003-02-03,369.5,4.845,698.0,265.0
2003-02-04,376.55,4.85,700.0,266.0
2003-02-05,382.1,4.928,687.0,265.0
2003-02-06,375.8,4.775,678.0,254.0
2003-02-07,373.25,4.71,686.0,252.0
2003-02-10,370.5,4.65,681.0,252.0
2003-02-11,364.0,4.573,677.0,248.0
2003-02-12,356.3,4.565,692.0,254.0
2003-02-13,352.8,4.523,688.0,254.0
2003-02-14,354.25,4.53,695.0,256.0
2003-02-17,347.0,4.493,688.0,252.0
2003-02-18,344.1,4.51,675.0,252.0
2003-02-19,346.0,4.578,672.0,252.0
2003-02-20,351.55,4.64,666.0,253.0
2003-02-21,352.3,4.638,667.0,251.0
2003-02-24,355.2,4.675,672.0,251.0
2003-02-25,357.6,4.698,681.0,251.0
2003-02-26,351.9,4.625,676.0,249.0
2003-02-27,351.25,4.65,682.0,243.0
2003-02-28,347.45,4.595,681.0,244.0
2003-03-03,345.5,4.61,682.0,238.0
2003-03-04,353.4,4.678,688.0,238.0
2003-03-05,353.95,4.658,695.0,238.0
2003-03-06,354.7,4.63,693.0,237.0
2003-03-07,350.75,4.668,693.0,240.0
2003-03-10,354.45,4.675,704.0,242.0
2003-03-11,348.7,4.655,700.0,242.0
2003-03-12,346.1,4.665,698.0,238.0
2003-03-13,334.5,4.585,692.0,230.0
2003-03-14,335.2,4.54,688.0,232.5
2003-03-17,340.75,4.57,694.0,234.0
2003-03-18,338.8,4.47,688.0,232.0
2003-03-19,335.8,4.48,680.0,233.0
2003-03-20,335.8,4.405,666.0,230.0
2003-03-21,333.5,4.403,662.0,226.0
2003-03-24,329.45,4.378,655.0,216.0
2003-03-25,331.9,4.395,643.0,194.0
2003-03-26,329.95,4.38,646.0,194.0
2003-03-27,332.75,4.408,636.0,196.0
2003-03-28,330.75,4.385,630.0,190.0
2003-03-31,334.85,4.46,642.0,180.0
2003-04-01,334.35,4.438,639.0,179.5
2003-04-02,329.3,4.395,637.0,178.0
2003-04-03,323.7,4.37,619.0,175.0
2003-04-04,323.8,4.39,615.0,171.0
2003-04-07,319.9,4.385,613.0,171.0
2003-04-08,323.4,4.42,615.0,171.0
2003-04-09,321.35,4.475,628.0,170.0
2003-04-10,324.6,4.47,624.0,171.5
2003-04-11,324.8,4.465,622.0,168.0
2003-04-14,325.95,4.48,622.0,164.0
2003-04-15,325.45,4.515,624.0,162.0
2003-04-16,324.1,4.49,622.0,148.0
2003-04-17,327.0,4.48,632.0,151.0
2003-04-22,334.9,4.543,640.0,160.0
2003-04-23,333.3,4.565,638.0,154.0
2003-04-24,333.7,4.605,635.0,152.0
2003-04-25,333.25,4.62,630.0,148.0
2003-04-28,332.6,4.625,618.0,150.0
2003-04-29,331.4,4.555,606.0,150.0
2003-04-30,336.75,4.605,603.0,154.0
2003-05-01,341.2,4.66,606.0,153.0
2003-05-02,340.5,4.75,608.0,154.0
2003-05-06,342.85,4.795,625.0,157.0
2003-05-07,341.85,4.76,636.0,162.0
2003-05-08,346.45,4.725,634.0,160.0
2003-05-09,347.9,4.78,642.0,155.0
2003-05-12,351.1,4.79,654.0,156.0
2003-05-13,350.4,4.835,660.0,160.0
2003-05-14,353.55,4.815,662.0,158.0
2003-05-15,354.25,4.865,665.0,159.0
2003-05-16,355.0,4.79,666.0,158.0
2003-05-19,359.0,4.83,655.0,163.0
2003-05-20,366.3,4.84,664.0,170.0
2003-05-21,367.8,4.74,675.0,177.0
2003-05-22,369.6,4.715,671.0,170.0
2003-05-23,370.5,4.675,669.0,185.0
2003-05-27,371.4,4.683,685.0,194.0
2003-05-28,359.5,4.59,668.0,185.0
2003-05-29,363.1,4.61,644.0,178.0
2003-05-30,361.4,4.56,642.0,183.0
2003-06-02,364.75,4.5,645.0,186.0
2003-06-03,365.0,4.515,653.0,190.0
2003-06-04,364.2,4.52,668.0,189.0
2003-06-05,366.75,4.48,663.0,185.0
2003-06-06,363.0,4.53,658.0,178.0
2003-06-09,362.75,4.52,659.0,169.0
2003-06-10,354.25,4.51,658.0,176.0
2003-06-11,354.25,4.483,646.0,174.0
2003-06-12,352.25,4.495,648.0,177.0
2003-06-13,353.05,4.51,661.0,183.0
2003-06-16,358.3,4.59,670.0,184.0
2003-06-17,362.75,4.615,664.0,177.0
2003-06-18,359.75,4.57,662.0,177.0
2003-06-19,357.65,4.523,671.0,175.0
2003-06-20,358.0,4.555,671.0,179.0
2003-06-23,355.0,4.53,666.0,179.0
2003-06-24,348.25,4.54,670.0,178.0
2003-06-25,348.1,4.505,666.0,178.0
2003-06-26,343.85,4.53,655.0,179.0
2003-06-27,345.5,4.525,664.0,177.0
2003-06-30,346.0,4.505,667.0,179.0
2003-07-01,350.2,4.555,671.0,184.0
2003-07-02,351.5,4.575,675.0,188.0
2003-07-03,349.4,4.625,674.0,184.0
2003-07-04,351.3,4.655,674.0,185.0
2003-07-07,348.15,4.655,671.0,180.0
2003-07-08,347.2,4.69,665.0,176.0
2003-07-09,344.15,4.74,666.0,170.0
2003-07-10,343.4,4.825,674.0,174.0
2003-07-11,343.7,4.755,676.5,172.5
2003-07-14,347.5,4.795,680.0,174.0
2003-07-15,348.25,4.78,690.0,175.0
2003-07-16,343.2,4.67,679.0,169.0
2003-07-17,342.5,4.68,683.0,168.0
2003-07-18,344.35,4.66,685.0,165.0
2003-07-21,350.0,4.73,683.0,165.0
2003-07-22,352.0,4.753,691.0,163.5
2003-07-23,354.75,4.833,692.0,164.0
2003-07-24,357.3,5.06,693.0,167.0
2003-07-25,363.0,5.015,690.0,167.0
2003-07-28,365.6,5.08,695.0,170.0
2003-07-29,363.5,5.02,697.0,172.0
2003-07-30,357.75,5.1,690.0,173.0
2003-07-31,354.75,5.08,684.0,178.0
2003-08-01,352.35,5.12,677.0,182.0
2003-08-04,347.5,5.035,677.0,180.0
2003-08-05,348.4,4.98,680.0,173.0
2003-08-06,352.0,4.93,682.0,175.0
2003-08-07,351.6,4.935,681.0,177.0
2003-08-08,353.95,5.05,680.0,175.0
2003-08-11,359.15,4.98,692.0,174.0
2003-08-12,360.1,4.98,696.0,174.0
2003-08-13,358.65,4.87,686.0,171.0
2003-08-14,363.6,5.04,694.0,173.0
2003-08-15,364.5,5.015,697.0,176.0
2003-08-18,360.25,4.915,695.0,176.0
2003-08-19,360.4,4.92,696.0,176.0
2003-08-20,363.7,4.995,700.0,178.0
2003-08-21,363.3,4.985,703.0,186.0
2003-08-22,358.75,4.93,698.0,188.0
2003-08-26,360.5,4.95,691.0,205.0
2003-08-27,371.25,4.995,705.0,198.0
2003-08-28,369.8,5.09,707.0,200.0
2003-08-29,375.6,5.105,707.0,201.5
2003-09-01,376.25,5.155,709.0,200.0
2003-09-02,373.7,5.11,712.0,198.0
2003-09-03,370.0,4.975,711.0,196.0
2003-09-04,370.75,5.015,712.0,199.0
2003-09-05,375.8,5.0,712.0,220.0
2003-09-08,374.65,5.095,708.0,214.0
2003-09-09,382.25,5.135,714.0,232.0
2003-09-10,380.0,5.21,704.0,218.0
2003-09-11,376.3,5.225,697.5,215.0
2003-09-12,378.25,5.315,701.0,214.0
2003-09-15,373.5,5.155,702.0,197.0
2003-09-16,374.6,5.165,701.0,219.0
2003-09-17,374.25,5.16,696.0,210.0
2003-09-18,378.3,5.3,701.0,212.0
2003-09-19,379.75,5.2,699.0,213.0
2003-09-22,385.5,5.31,704.0,213.0
2003-09-23,384.6,5.255,707.0,214.0
2003-09-24,385.0,5.225,704.0,218.0
2003-09-25,390.7,5.318,714.0,218.0
2003-09-26,382.7,5.19,698.0,203.0
2003-09-29,381.95,5.125,701.0,208.0
2003-09-30,388.0,5.115,710.0,209.0
2003-10-01,383.5,5.125,712.0,214.0
2003-10-02,382.2,5.075,711.0,212.0
2003-10-03,384.25,5.08,726.0,209.0
2003-10-06,371.3,4.835,710.0,206.0
2003-10-07,376.1,4.84,721.0,204.0
2003-10-08,375.25,4.89,728.0,208.0
2003-10-09,370.6,4.815,726.0,207.0
2003-10-10,372.3,4.855,732.0,207.0
2003-10-13,370.25,4.885,724.0,205.5
2003-10-14,373.95,4.94,730.0,202.0
2003-10-15,373.5,4.905,726.0,192.0
2003-10-16,373.4,4.91,725.0,184.0
2003-10-17,370.5,4.92,727.0,194.0
2003-10-20,373.8,4.915,735.0,194.0
2003-10-21,378.2,5.0,734.0,192.0
2003-10-22,384.75,5.08,737.0,197.0
2003-10-23,384.5,5.145,744.0,200.0
2003-10-24,388.25,5.148,738.0,195.0
2003-10-27,386.0,5.125,745.0,195.0
2003-10-28,384.4,5.15,747.0,197.0
2003-10-29,385.4,5.093,754.0,201.0
2003-10-30,386.5,5.185,762.0,207.0
2003-10-31,386.25,5.135,753.0,203.0
2003-11-03,383.25,5.06,740.0,205.0
2003-11-04,377.9,4.933,745.0,208.0
2003-11-05,378.75,5.008,756.5,205.0
2003-11-06,380.25,4.955,756.0,205.0
2003-11-07,378.95,4.965,756.0,204.0
2003-11-10,383.5,5.03,759.0,202.0
2003-11-11,387.8,5.06,761.0,197.0
2003-11-12,389.7,5.075,760.0,192.0
2003-11-13,395.4,5.32,772.0,198.0
2003-11-14,396.7,5.3,769.0,198.0
2003-11-17,393.7,5.385,760.0,197.0
2003-11-18,393.9,5.205,765.0,197.5
2003-11-19,395.15,5.32,767.0,195.0
2003-11-20,394.3,5.265,767.0,194.0
2003-11-21,395.5,5.235,765.0,193.0
2003-11-24,391.9,5.24,756.0,191.0
2003-11-25,391.75,5.21,758.0,189.5
2003-11-26,396.0,5.3,764.0,188.0
2003-11-27,395.45,5.34,761.0,188.0
2003-11-28,398.35,5.35,765.0,188.0
2003-12-01,400.25,5.36,770.0,187.0
2003-12-02,401.35,5.46,776.0,188.0
2003-12-03,401.8,5.47,780.0,188.0
2003-12-04,402.25,5.44,791.0,195.0
2003-12-05,402.4,5.415,786.0,197.0
2003-12-08,406.15,5.505,800.0,202.0
2003-12-09,407.75,5.54,801.0,209.0
2003-12-10,410.0,5.605,812.0,207.75
2003-12-11,404.1,5.54,809.0,207.0
2003-12-12,407.1,5.62,824.0,206.0
2003-12-15,407.5,5.555,825.0,204.0
2003-12-16,408.0,5.66,828.0,200.0
2003-12-17,408.25,5.63,840.0,199.5
2003-12-18,407.5,5.7,833.0,200.0
2003-12-19,409.75,5.665,828.0,193.0
2003-12-22,410.45,5.725,796.0,195.0
2003-12-23,409.25,5.685,802.0,199.5
2003-12-24,0.0,5.72,0.0,0.0
2003-12-29,412.0,5.86,818.0,199.0
2003-12-30,416.25,5.91,813.0,195.0
2003-12-31,0.0,5.965,0.0,0.0
2004-01-02,415.25,5.985,815.5,192.0
2004-01-05,420.6,5.975,834.0,197.0
2004-01-06,424.4,6.28,846.0,201.0
2004-01-07,421.75,6.215,846.0,199.0
2004-01-08,421.0,6.2,852.0,199.0
2004-01-09,423.35,6.245,851.0,201.0
2004-01-12,425.25,6.65,853.0,211.0
2004-01-13,425.5,6.615,868.0,219.0
2004-01-14,419.5,6.545,854.0,212.0
2004-01-15,412.5,6.315,856.0,209.0
2004-01-16,408.4,6.205,850.0,214.0
2004-01-19,406.6,6.335,860.0,213.0
2004-01-20,409.25,6.39,860.0,213.0
2004-01-21,407.6,6.3,862.0,230.0
2004-01-22,409.25,6.26,865.0,241.75
2004-01-23,409.0,6.345,865.0,239.0
2004-01-26,408.2,6.245,859.0,233.0
2004-01-27,405.7,6.24,854.0,230.0
2004-01-28,411.0,6.54,856.0,239.0
2004-01-29,405.7,6.535,842.0,233.0
2004-01-30,399.75,6.225,837.0,230.0
2004-02-02,398.35,6.205,830.0,231.0
2004-02-03,401.45,6.175,832.0,230.0
2004-02-04,399.25,6.08,825.0,237.0
2004-02-05,399.55,6.14,822.0,237.0
2004-02-06,404.25,6.095,834.0,236.0
2004-02-09,405.95,6.345,837.0,237.0
2004-02-10,408.55,6.435,835.0,235.25
2004-02-11,405.75,6.285,839.0,236.0
2004-02-12,411.6,6.54,846.5,240.0
2004-02-13,416.0,6.563,852.0,239.0
2004-02-16,411.7,6.535,851.0,239.0
2004-02-17,414.5,6.64,859.0,240.5
2004-02-18,414.5,6.82,864.0,246.0
2004-02-19,409.8,6.618,855.0,239.0
2004-02-20,405.25,6.608,854.0,238.0
2004-02-23,399.5,6.49,842.0,226.0
2004-02-24,402.25,6.538,858.0,237.0
2004-02-25,400.25,6.758,859.0,230.0
2004-02-26,393.25,6.363,855.0,226.0
2004-02-27,395.85,6.58,877.0,229.0
2004-03-01,400.0,6.73,900.0,238.0
2004-03-02,395.75,6.86,880.0,236.0
2004-03-03,390.5,6.595,884.0,239.0
2004-03-04,392.0,6.82,882.0,239.5
2004-03-05,399.25,6.795,886.0,250.0
2004-03-08,399.85,6.92,894.0,256.0
2004-03-09,401.5,6.92,895.0,256.0
2004-03-10,400.25,7.17,912.0,264.0
2004-03-11,398.45,7.095,905.0,270.0
2004-03-12,398.0,7.205,910.0,282.0
2004-03-15,398.1,7.105,911.0,278.75
2004-03-16,402.5,7.155,902.0,280.0
2004-03-17,402.75,7.155,907.5,280.0
2004-03-18,410.75,7.235,897.0,272.0
2004-03-19,412.0,7.425,893.0,279.0
2004-03-22,417.65,7.65,897.0,281.0
2004-03-23,416.25,7.54,905.0,286.0
2004-03-24,415.25,7.675,917.0,288.0
2004-03-25,416.1,7.54,909.0,285.0
2004-03-26,421.5,7.49,909.0,286.0
2004-03-29,421.25,7.67,906.0,285.0
2004-03-30,420.0,7.61,890.0,286.0
2004-03-31,423.7,7.825,903.0,285.0
2004-04-01,427.25,7.94,908.0,290.0
2004-04-02,419.0,8.29,893.0,310.0
2004-04-05,417.7,8.195,893.0,308.0
2004-04-06,418.5,8.14,888.0,310.0
2004-04-07,419.0,8.155,879.0,319.0
2004-04-08,419.5,8.085,897.0,322.0
2004-04-13,407.9,7.855,930.0,333.0
2004-04-14,397.75,7.155,930.0,320.0
2004-04-15,398.25,6.86,919.0,306.0
2004-04-16,400.85,7.115,917.0,309.0
2004-04-19,403.1,7.275,936.0,317.5
2004-04-20,396.85,7.035,925.0,316.0
2004-04-21,392.75,6.42,896.0,291.0
2004-04-22,392.3,6.14,845.0,257.0
2004-04-23,394.5,6.19,850.0,278.0
2004-04-26,397.0,6.225,821.0,272.0
2004-04-27,396.25,6.275,850.0,278.0
2004-04-28,392.25,6.23,820.0,260.0
2004-04-29,386.0,5.57,785.0,240.0
2004-04-30,388.5,5.95,798.0,252.0
2004-05-04,391.25,6.1,824.0,265.0
2004-05-05,392.55,6.085,815.0,249.0
2004-05-06,387.5,6.03,798.0,254.0
2004-05-07,380.8,5.8,796.0,251.0
2004-05-10,375.0,5.495,767.0,229.0
2004-05-11,375.25,5.67,785.0,237.0
2004-05-12,382.2,5.635,795.0,241.0
2004-05-13,375.15,5.55,789.0,242.0
2004-05-14,376.5,5.56,793.0,238.0
2004-05-17,382.95,5.81,820.0,248.0
2004-05-18,377.7,5.74,801.0,238.0
2004-05-19,380.75,5.72,806.0,242.0
2004-05-20,379.5,5.835,806.0,240.0
2004-05-21,385.3,5.86,810.0,248.0
2004-05-24,384.0,5.835,817.0,248.0
2004-05-25,388.9,6.03,841.5,255.0
2004-05-26,389.65,6.11,836.0,252.5
2004-05-27,393.6,6.07,845.0,253.0
2004-05-28,393.25,6.165,832.0,246.0
2004-06-01,397.2,6.17,843.0,252.0
2004-06-02,394.85,6.09,841.0,252.0
2004-06-03,390.35,5.82,832.0,248.0
2004-06-04,388.3,5.76,829.5,241.0
2004-06-07,393.6,5.865,833.0,241.0
2004-06-08,392.35,5.9,838.0,241.0
2004-06-09,386.85,5.74,813.0,228.0
2004-06-10,384.95,5.658,797.0,218.0
2004-06-11,384.85,5.69,795.0,218.0
2004-06-14,385.1,5.66,794.0,216.0
2004-06-15,386.5,5.63,774.0,216.0
2004-06-16,385.25,5.65,777.0,222.0
2004-06-17,386.1,5.755,783.0,223.0
2004-06-18,395.1,5.95,807.0,229.0
2004-06-21,395.25,5.94,815.0,230.0
2004-06-22,395.75,5.8,804.0,224.0
2004-06-23,393.9,5.88,809.0,225.0
2004-06-24,400.0,5.875,810.0,225.0
2004-06-25,401.5,6.15,806.0,224.0
2004-06-28,404.25,6.178,792.0,224.0
2004-06-29,394.4,5.89,780.5,220.0
2004-06-30,395.8,5.91,793.0,217.0
2004-07-01,394.8,5.875,781.0,213.0
2004-07-02,397.75,5.885,776.0,210.0
2004-07-05,398.25,6.035,782.0,212.0
2004-07-06,394.5,6.025,779.0,217.0
2004-07-07,399.65,6.035,791.0,220.0
2004-07-08,405.35,6.2,809.0,225.0
2004-07-09,406.5,6.5,812.0,225.0
2004-07-12,406.35,6.53,821.0,225.5
2004-07-13,400.9,6.38,807.0,221.0
2004-07-14,403.8,6.415,818.0,224.0
2004-07-15,403.15,6.54,813.0,222.0
2004-07-16,406.3,6.62,824.0,224.75
2004-07-19,406.35,6.705,825.5,225.0
2004-07-20,400.0,6.575,833.0,227.0
2004-07-21,398.5,6.47,831.0,227.0
2004-07-22,397.75,6.345,828.0,224.0
2004-07-23,391.5,6.31,818.0,220.0
2004-07-26,390.75,6.295,815.0,218.0
2004-07-27,389.85,6.24,809.0,219.0
2004-07-28,387.3,6.19,801.0,216.0
2004-07-29,387.3,6.32,814.0,212.5
2004-07-30,391.4,6.42,818.0,216.0
2004-08-02,391.5,6.64,830.0,218.0
2004-08-03,390.95,6.5,824.0,216.0
2004-08-04,391.5,6.62,830.0,214.0
2004-08-05,390.85,6.64,827.5,215.0
2004-08-06,399.0,6.68,829.0,213.0
2004-08-09,399.0,6.7,832.0,214.0
2004-08-10,399.5,6.68,836.0,216.0
2004-08-11,393.85,6.6,838.0,214.5
2004-08-12,394.15,6.58,848.0,213.0
